SCHEMECODE,S_NAME,CATEGORY_CODE,CATEGORY_NAME,_3Rt,std,INCRET
"42552","Tata Ultra Short Term Fund-Reg(M-IDCW Payout)","17","Debt - Ultra Short Duration Fund","6.7","0.4","5.6"
"42345","Tata Ultra Short Term Fund-Reg(M-IDCW)","17","Debt - Ultra Short Duration Fund","6.7","0.4","5.6"
"19123","UTI Ultra Short Duration Fund(G)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.5","0.4","7.4"
"19267","UTI Ultra Short Duration Fund(DD-IDCW)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.5","0.4","6.3"
"31655","UTI Ultra Short Duration Fund(FN-IDCW)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.5","0.4","6.6"
"31657","UTI Ultra Short Duration Fund(A-IDCW)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.5","0.4","5.9"
"21188","UTI Ultra Short Duration Fund(F-IDCW)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.5","0.4","7.3"
"42344","Tata Ultra Short Term Fund-Reg(W-IDCW)","17","Debt - Ultra Short Duration Fund","6.7","0.4","5.4"
"31656","UTI Ultra Short Duration Fund(H-IDCW)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.5","0.4","6.1"
"31654","UTI Ultra Short Duration Fund(M-IDCW)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.5","0.4","6.2"
"19266","UTI Ultra Short Duration Fund(W-IDCW)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.5","0.4","6.2"
"31653","UTI Ultra Short Duration Fund-Reg(A-IDCW)","17","Debt - Ultra Short Duration Fund","6.9","0.4","5.2"
"7892","UTI Ultra Short Duration Fund-Discontinued-Inst(G)","17","Debt - Ultra Short Duration Fund","7.0","0.4","7.2"
"43807","WOC Ultra Short Duration Fund(FN-IDCW)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.4","0.4","5.7"
"30875","UTI Ultra Short Duration Fund-Reg(FN-IDCW)","17","Debt - Ultra Short Duration Fund","6.9","0.4","6.2"
"20824","UTI Ultra Short Duration Fund-Reg(F-IDCW)","17","Debt - Ultra Short Duration Fund","6.9","0.4","6.2"
"31241","UTI Ultra Short Duration Fund(Q-IDCW)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.5","0.4","6.8"
"6039","UTI Ultra Short Duration Fund-Reg(DD-IDCW)","17","Debt - Ultra Short Duration Fund","6.9","0.4","6.0"
"31652","UTI Ultra Short Duration Fund-Reg(H-IDCW)","17","Debt - Ultra Short Duration Fund","-4.3","8.0","2.4"
"3533","UTI Ultra Short Duration Fund-Reg(G)","17","Debt - Ultra Short Duration Fund","6.9","0.4","6.8"
"30763","UTI Ultra Short Duration Fund-Reg(M-IDCW)","17","Debt - Ultra Short Duration Fund","6.9","0.4","5.6"
"31651","UTI Ultra Short Duration Fund-Reg(Q-IDCW)","17","Debt - Ultra Short Duration Fund","6.9","0.4","5.6"
"43805","WOC Ultra Short Duration Fund(DD-IDCW)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.7","0.4","5.9"
"43808","WOC Ultra Short Duration Fund(M-IDCW)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.2","0.4","5.6"
"43897","WOC Ultra Short Duration Fund(M-IDCW Payout)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.2","0.4","5.6"
"3532","UTI Ultra Short Duration Fund-Reg(W-IDCW)","17","Debt - Ultra Short Duration Fund","6.9","0.4","5.8"
"42221","WOC Ultra Short Duration Fund-Reg(G)","17","Debt - Ultra Short Duration Fund","6.6","0.4","5.2"
"43802","WOC Ultra Short Duration Fund-Reg(FN-IDCW)","17","Debt - Ultra Short Duration Fund","6.6","0.4","4.8"
"43800","WOC Ultra Short Duration Fund-Reg(DD-IDCW)","17","Debt - Ultra Short Duration Fund","6.7","0.4","5.0"
"43895","WOC Ultra Short Duration Fund(W-IDCW Payout)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.2","0.4","5.5"
"43893","WOC Ultra Short Duration Fund-Reg(FN-IDCW Payout)","17","Debt - Ultra Short Duration Fund","6.6","0.4","4.8"
"43806","WOC Ultra Short Duration Fund(W-IDCW)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.2","0.4","5.5"
"43803","WOC Ultra Short Duration Fund-Reg(M-IDCW Payout)","17","Debt - Ultra Short Duration Fund","6.6","0.4","5.0"
"43896","WOC Ultra Short Duration Fund(FN-IDCW Payout)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.4","0.4","5.7"
"43894","WOC Ultra Short Duration Fund-Reg(M-IDCW Reinv)","17","Debt - Ultra Short Duration Fund","6.6","0.4","5.0"
"43804","WOC Ultra Short Duration Fund(G)-Direct Plan","17","Debt - Ultra Short Duration Fund","7.2","0.4","5.8"
"43801","WOC Ultra Short Duration Fund-Reg(W-IDCW)","17","Debt - Ultra Short Duration Fund","6.6","0.4","4.4"
"20711","Aditya Birla SL Inv Inc-QS I(G)-Direct Plan","50","Debt -Interval Funds - Quarterly","7.0","0.3","6.7"
"465","Aditya Birla SL Inv Inc-QS I-Reg(IDCW)","50","Debt -Interval Funds - Quarterly","6.2","0.3","6.6"
"43892","WOC Ultra Short Duration Fund-Reg(W-IDCW Payout)","17","Debt - Ultra Short Duration Fund","6.6","0.4","4.4"
"466","Aditya Birla SL Inv Inc-QS I-Reg(G)","50","Debt -Interval Funds - Quarterly","6.9","0.3","7.0"
"463","Aditya Birla SL Inv Inc-QS-I-Inst(IDCW)","50","Debt -Interval Funds - Quarterly","6.2","0.3","5.8"
"20488","Nippon India Inv-Qrtly-II(IDCW)-Direct Plan","50","Debt -Interval Funds - Quarterly","7.0","0.3","5.7"
"22896","Nippon India Inv-Qrtly-II(G)-Direct Plan","50","Debt -Interval Funds - Quarterly","7.0","0.3","6.9"
"2600","Nippon India Inv-Annual-I-Ret(IDCW)","52","Debt -Interval Funds - Yearly","7.0","0.8","5.9"
"22992","UTI Annual Interval Fund-I(G)-Direct Plan","52","Debt -Interval Funds - Yearly","6.6","0.3","6.5"
"2610","Nippon India Inv-Qrtly-II(IDCW)","50","Debt -Interval Funds - Quarterly","6.9","0.3","6.2"
"2599","Nippon India Inv-Annual-I(G)","52","Debt -Interval Funds - Yearly","7.2","0.8","5.6"
"2611","Nippon India Inv-Qrtly-II(G)","50","Debt -Interval Funds - Quarterly","6.9","0.3","7.3"
"3540","UTI Annual Interval Fund-I-(IDCW)","52","Debt -Interval Funds - Yearly","6.5","0.3","6.1"
"23013","UTI Annual Interval Fund-I(IDCW)-Direct Plan","52","Debt -Interval Funds - Yearly","6.6","0.3","5.2"
"22084","Nippon India Inv-Annual-I(G)-Direct Plan","52","Debt -Interval Funds - Yearly","7.2","0.8","6.9"
"3547","UTI Annual Interval Fund-I-Inst(G)","52","Debt -Interval Funds - Yearly","6.6","0.3","7.3"
"2601","Nippon India Inv-Annual-I-Ret(G)","52","Debt -Interval Funds - Yearly","7.0","0.8","7.3"
"3541","UTI Annual Interval Fund-I-(G)","52","Debt -Interval Funds - Yearly","6.5","0.3","7.1"
"2598","Nippon India Inv-Annual-I(IDCW)","52","Debt -Interval Funds - Yearly","7.2","0.8","4.9"
"18909","Invesco India Contra Fund(G)-Direct Plan","36","Equity - Contra Fund","20.8","16.7","18.9"
"18635","Kotak Contra Fund(G)-Direct Plan","36","Equity - Contra Fund","22.2","15.9","17.3"
"18908","Invesco India Contra Fund(IDCW)-Direct Plan","36","Equity - Contra Fund","20.8","16.7","19.2"
"2169","Invesco India Contra Fund(G)","36","Equity - Contra Fund","19.5","16.7","15.1"
"45019","Kotak Contra Fund(IDCW Payout)-Direct Plan","36","Equity - Contra Fund","22.2","15.9","17.2"
"19723","Kotak Contra Fund(IDCW)-Direct Plan","36","Equity - Contra Fund","22.2","15.9","17.2"
"2168","Invesco India Contra Fund(IDCW)","36","Equity - Contra Fund","19.5","16.7","15.1"
"16873","SBI Contra Fund-Reg(IDCW-Payout)","36","Equity - Contra Fund","20.1","13.3","19.1"
"18973","SBI Contra Fund(IDCW)-Direct Plan","36","Equity - Contra Fund","21.2","13.3","16.7"
"1973","Kotak Contra Fund-Reg(G)","36","Equity - Contra Fund","20.6","15.9","14.4"
"18974","SBI Contra Fund(G)-Direct Plan","36","Equity - Contra Fund","21.2","13.3","16.7"
"1972","Kotak Contra Fund-Reg(IDCW)","36","Equity - Contra Fund","20.6","15.9","14.3"
"35264","Kotak Contra Fund-Reg(IDCW Payout)","36","Equity - Contra Fund","20.6","15.9","14.3"
"35690","SBI Contra Fund(IDCW-Payout)-Direct Plan","36","Equity - Contra Fund","21.2","13.3","16.7"
"2809","SBI Contra Fund-Reg(G)","36","Equity - Contra Fund","20.1","13.3","19.1"
"2808","SBI Contra Fund-Reg(IDCW)","36","Equity - Contra Fund","20.1","13.3","19.1"
"301","Aditya Birla SL Dividend Yield Fund(G)","35","Equity - Dividend Yield Fund","19.0","16.5","18.2"
"14637","Aditya Birla SL Dividend Yield Fund(IDCW-Reinv)","35","Equity - Dividend Yield Fund","18.5","16.7","18.1"
"300","Aditya Birla SL Dividend Yield Fund(IDCW)","35","Equity - Dividend Yield Fund","18.5","16.7","18.1"
"18238","Aditya Birla SL Dividend Yield Fund(G)-Direct Plan","35","Equity - Dividend Yield Fund","20.0","16.5","13.7"
"49067","Baroda BNP Paribas Dividend Yield Fund-Reg(G)","35","Equity - Dividend Yield Fund","","15.0","-2.0"
"18237","Aditya Birla SL Dividend Yield Fund(IDCW)-Direct Plan","35","Equity - Dividend Yield Fund","19.4","16.7","13.5"
"20051","Aditya Birla SL Dividend Yield Fund(IDCW-Reinv)-Direct Plan","35","Equity - Dividend Yield Fund","19.4","16.7","13.5"
"49070","Baroda BNP Paribas Dividend Yield Fund(IDCW)-Direct Plan","35","Equity - Dividend Yield Fund","","15.0","-0.4"
"49069","Baroda BNP Paribas Dividend Yield Fund(G)-Direct Plan","35","Equity - Dividend Yield Fund","","15.0","-0.4"
"49068","Baroda BNP Paribas Dividend Yield Fund-Reg(IDCW)","35","Equity - Dividend Yield Fund","","15.0","-2.0"
"3367","Franklin India Dividend Yield Fund(G)","35","Equity - Dividend Yield Fund","17.3","13.4","14.5"
"45787","Franklin India Dividend Yield Fund(IDCW Payout)","35","Equity - Dividend Yield Fund","17.3","13.4","14.4"
"17910","Franklin India Dividend Yield Fund(G)-Direct Plan","35","Equity - Dividend Yield Fund","18.3","13.5","15.7"
"3368","Franklin India Dividend Yield Fund(IDCW)","35","Equity - Dividend Yield Fund","17.3","13.4","14.4"
"45788","Franklin India Dividend Yield Fund(IDCW Payout)-Direct Plan","35","Equity - Dividend Yield Fund","18.2","13.5","15.0"
"45199","HDFC Dividend Yield Fund(G)-Direct Plan","35","Equity - Dividend Yield Fund","20.0","16.1","22.7"
"45200","HDFC Dividend Yield Fund(IDCW)-Direct Plan","35","Equity - Dividend Yield Fund","20.0","16.1","22.7"
"17911","Franklin India Dividend Yield Fund(IDCW)-Direct Plan","35","Equity - Dividend Yield Fund","18.2","13.5","15.0"
"45235","HDFC Dividend Yield Fund(IDCW-Reinv)-Direct Plan","35","Equity - Dividend Yield Fund","20.0","16.1","22.7"
"45197","HDFC Dividend Yield Fund-Reg(G)","35","Equity - Dividend Yield Fund","18.5","16.1","21.0"
"17588","ICICI Pru Dividend Yield Equity Fund(G)","35","Equity - Dividend Yield Fund","23.2","14.0","16.0"
"45198","HDFC Dividend Yield Fund-Reg(IDCW)","35","Equity - Dividend Yield Fund","18.5","16.1","21.0"
"32410","ICICI Pru Dividend Yield Equity Fund(IDCW)","35","Equity - Dividend Yield Fund","23.1","14.0","14.8"
"45234","HDFC Dividend Yield Fund-Reg(IDCW-Reinv)","35","Equity - Dividend Yield Fund","18.5","16.1","21.0"
"42014","LIC MF Dividend Yield Fund(G)-Direct Plan","35","Equity - Dividend Yield Fund","23.0","19.0","19.5"
"28715","ICICI Pru Dividend Yield Equity Fund(IDCW-Payout)-Direct Plan","35","Equity - Dividend Yield Fund","24.8","13.9","16.4"
"42015","LIC MF Dividend Yield Fund(IDCW)-Direct Plan","35","Equity - Dividend Yield Fund","23.0","19.0","19.5"
"17589","ICICI Pru Dividend Yield Equity Fund(IDCW-Payout)","35","Equity - Dividend Yield Fund","23.1","14.0","14.8"
"41332","LIC MF Dividend Yield Fund-Reg(G)","35","Equity - Dividend Yield Fund","21.5","19.0","18.0"
"35603","ICICI Pru Dividend Yield Equity Fund(IDCW)-Direct Plan","35","Equity - Dividend Yield Fund","24.8","13.9","16.4"
"42013","LIC MF Dividend Yield Fund-Reg(IDCW)","35","Equity - Dividend Yield Fund","21.5","19.0","18.0"
"47798","SBI Dividend Yield Fund-Reg(IDCW Payout)","35","Equity - Dividend Yield Fund","","14.1","17.7"
"47653","SBI Dividend Yield Fund-Reg(G)","35","Equity - Dividend Yield Fund","","14.1","17.7"
"47655","SBI Dividend Yield Fund(G)-Direct Plan","35","Equity - Dividend Yield Fund","","14.1","18.9"
"47923","SBI Dividend Yield Fund(IDCW Payout)-Direct Plan","35","Equity - Dividend Yield Fund","","14.1","18.9"
"28714","ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan","35","Equity - Dividend Yield Fund","24.8","14.0","17.1"
"47654","SBI Dividend Yield Fund-Reg(IDCW)","35","Equity - Dividend Yield Fund","","14.1","17.7"
"2337","Sundaram Dividend Yield Fund(G)","35","Equity - Dividend Yield Fund","16.2","14.6","13.3"
"2336","Sundaram Dividend Yield Fund(IDCW)","35","Equity - Dividend Yield Fund","16.1","14.6","13.3"
"45550","Tata Dividend Yield Fund(IDCW Payout)-Direct Plan","35","Equity - Dividend Yield Fund","19.9","18.3","17.2"
"45538","Tata Dividend Yield Fund(IDCW)-Direct Plan","35","Equity - Dividend Yield Fund","19.9","18.3","17.2"
"18812","Sundaram Dividend Yield Fund(G)-Direct Plan","35","Equity - Dividend Yield Fund","17.6","14.6","14.5"
"45536","Tata Dividend Yield Fund-Reg(IDCW)","35","Equity - Dividend Yield Fund","17.9","18.3","15.1"
"45374","Tata Dividend Yield Fund-Reg(G)","35","Equity - Dividend Yield Fund","17.9","18.3","15.1"
"47656","SBI Dividend Yield Fund(IDCW)-Direct Plan","35","Equity - Dividend Yield Fund","","14.1","18.9"
"45551","Tata Dividend Yield Fund-Reg(IDCW Payout)","35","Equity - Dividend Yield Fund","17.9","18.3","15.1"
"36424","Sundaram Dividend Yield Fund(IDCW)-Direct Plan","35","Equity - Dividend Yield Fund","17.6","14.6","14.5"
"45537","Tata Dividend Yield Fund(G)-Direct Plan","35","Equity - Dividend Yield Fund","19.9","18.3","17.2"
"19115","UTI Dividend Yield Fund(G)-Direct Plan","35","Equity - Dividend Yield Fund","20.9","14.6","14.3"
"19114","UTI Dividend Yield Fund(IDCW)-Direct Plan","35","Equity - Dividend Yield Fund","20.9","14.6","14.6"
"3454","UTI Dividend Yield Fund-Reg(G)","35","Equity - Dividend Yield Fund","20.1","14.6","15.1"
"3455","UTI Dividend Yield Fund-Reg(IDCW)","35","Equity - Dividend Yield Fund","20.1","14.6","15.0"
"47305","360 ONE ELSS Tax Saver Nifty 50 Index Fund(IDCW)-Direct Plan","8","Equity - ELSS","","14.8","14.1"
"47304","360 ONE ELSS Tax Saver Nifty 50 Index Fund(G)-Direct Plan","8","Equity - ELSS","","14.8","14.1"
"47302","360 ONE ELSS Tax Saver Nifty 50 Index Fund-Reg(G)","8","Equity - ELSS","","14.8","13.8"
"47303","360 ONE ELSS Tax Saver Nifty 50 Index Fund-Reg(IDCW)","8","Equity - ELSS","","14.8","13.8"
"18298","Aditya Birla SL ELSS Tax Saver Fund(IDCW-Reinv)-Direct Plan","8","Equity - ELSS","15.3","15.5","14.7"
"14121","Aditya Birla SL ELSS Tax Saver Fund(G)-LSP","8","Equity - ELSS","14.5","15.5","10.9"
"486","Aditya Birla SL ELSS Tax Saver Fund(IDCW Reinvest)","8","Equity - ELSS","14.5","15.4","21.1"
"35417","Aditya Birla SL ELSS Tax Saver Fund(IDCW)-Direct Plan","8","Equity - ELSS","15.3","15.5","14.7"
"18191","Axis ELSS Tax Saver Fund(IDCW)-Direct Plan","8","Equity - ELSS","14.3","15.4","16.7"
"18299","Aditya Birla SL ELSS Tax Saver Fund(G)-Direct Plan","8","Equity - ELSS","15.3","15.5","14.7"
"4637","Aditya Birla SL ELSS Tax Saver Fund(G)","8","Equity - ELSS","14.5","15.5","11.0"
"18192","Axis ELSS Tax Saver Fund(G)-Direct Plan","8","Equity - ELSS","14.3","15.4","16.9"
"49511","Bajaj Finserv ELSS Tax Saver Fund(G)-Direct Plan","8","Equity - ELSS","","12.5","16.6"
"8408","Axis ELSS Tax Saver Fund-Reg(G)","8","Equity - ELSS","13.5","15.4","15.5"
"14122","Aditya Birla SL ELSS Tax Saver Fund(IDCW)","8","Equity - ELSS","14.5","15.4","21.1"
"8409","Axis ELSS Tax Saver Fund-Reg(IDCW)","8","Equity - ELSS","13.5","15.4","15.3"
"49512","Bajaj Finserv ELSS Tax Saver Fund(IDCW)-Direct Plan","8","Equity - ELSS","","12.5","16.6"
"49457","Bajaj Finserv ELSS Tax Saver Fund-Reg(G)","8","Equity - ELSS","","12.5","14.9"
"18568","Bandhan ELSS Tax Saver Fund(G)-Direct Plan","8","Equity - ELSS","16.8","14.3","17.6"
"18567","Bandhan ELSS Tax Saver Fund(IDCW)-Direct Plan","8","Equity - ELSS","16.8","14.3","17.6"
"49510","Bajaj Finserv ELSS Tax Saver Fund-Reg(IDCW)","8","Equity - ELSS","","12.5","14.9"
"19880","Bank of India ELSS Tax Saver(IDCW)-Direct Plan","8","Equity - ELSS","18.3","20.9","17.5"
"7433","Bandhan ELSS Tax Saver Fund-Reg(G)","8","Equity - ELSS","15.5","14.3","17.7"
"7434","Bandhan ELSS Tax Saver Fund-Reg(IDCW)","8","Equity - ELSS","15.5","14.3","17.7"
"18343","Bank of India ELSS Tax Saver(G)-Direct Plan","8","Equity - ELSS","18.3","20.9","17.7"
"7518","Bank of India ELSS Tax Saver-Eco(G)","8","Equity - ELSS","17.3","20.9","18.7"
"38297","Bank of India Midcap Tax Fund-Sr 1(G)-Direct Plan","8","Equity - ELSS","18.1","22.4","14.7"
"38076","Bank of India Midcap Tax Fund-Sr 1-Reg(G)","8","Equity - ELSS","18.1","22.4","14.2"
"38298","Bank of India Midcap Tax Fund-Sr 1(IDCW)-Direct Plan","8","Equity - ELSS","18.1","22.4","14.7"
"7516","Bank of India ELSS Tax Saver-Reg(G)","8","Equity - ELSS","17.0","20.9","18.1"
"7517","Bank of India ELSS Tax Saver-Reg(IDCW)","8","Equity - ELSS","17.0","20.9","18.1"
"40473","Bank of India Midcap Tax Fund-Sr 2(IDCW)-Direct Plan","8","Equity - ELSS","18.2","22.7","19.3"
"38296","Bank of India Midcap Tax Fund-Sr 1-Reg(IDCW)","8","Equity - ELSS","18.1","22.3","14.2"
"7519","Bank of India ELSS Tax Saver-Eco(IDCW)","8","Equity - ELSS","17.3","20.9","18.5"
"40471","Bank of India Midcap Tax Fund-Sr 2-Reg(IDCW)","8","Equity - ELSS","18.3","22.7","18.6"
"39958","Bank of India Midcap Tax Fund-Sr 2-Reg(G)","8","Equity - ELSS","18.2","22.7","18.6"
"40472","Bank of India Midcap Tax Fund-Sr 2(G)-Direct Plan","8","Equity - ELSS","18.2","22.7","19.3"
"18337","Baroda BNP Paribas ELSS Tax Saver Fund(G)-Direct Plan","8","Equity - ELSS","20.0","16.7","15.7"
"18336","Baroda BNP Paribas ELSS Tax Saver Fund(IDCW)-Direct Plan","8","Equity - ELSS","20.0","16.7","15.4"
"18352","Canara Rob ELSS Tax Saver(IDCW)-Direct Plan","8","Equity - ELSS","16.2","15.3","15.9"
"226","Baroda BNP Paribas ELSS Tax Saver Fund-Reg(G)","8","Equity - ELSS","18.6","16.7","12.2"
"745","DSP ELSS Tax Saver Fund-Reg(G)","8","Equity - ELSS","19.5","15.3","15.2"
"35403","DSP ELSS Tax Saver Fund(IDCW)-Direct Plan","8","Equity - ELSS","20.6","15.3","17.9"
"528","Canara Rob ELSS Tax Saver-Reg(IDCW)","8","Equity - ELSS","14.8","15.3","14.6"
"225","Baroda BNP Paribas ELSS Tax Saver Fund-Reg(IDCW)","8","Equity - ELSS","18.6","16.7","12.2"
"7600","Canara Rob ELSS Tax Saver-Reg(G)","8","Equity - ELSS","14.8","15.3","18.5"
"18353","Canara Rob ELSS Tax Saver(G)-Direct Plan","8","Equity - ELSS","16.2","15.3","16.0"
"744","DSP ELSS Tax Saver Fund-Reg(IDCW)","8","Equity - ELSS","19.5","15.3","15.0"
"18428","DSP ELSS Tax Saver Fund(G)-Direct Plan","8","Equity - ELSS","20.6","15.3","17.9"
"29215","DSP ELSS Tax Saver Fund-Reg(IDCW-Reinv)","8","Equity - ELSS","19.5","15.3","15.0"
"19448","DSP ELSS Tax Saver Fund(IDCW-Reinv)-Direct Plan","8","Equity - ELSS","20.6","15.3","17.9"
"19881","Edelweiss ELSS Tax saver Fund(G)-Direct Plan","8","Equity - ELSS","18.3","16.7","15.4"
"7546","Edelweiss ELSS Tax saver Fund-Reg(IDCW)","8","Equity - ELSS","16.4","16.7","15.5"
"957","Franklin India ELSS Tax Saver Fund(G)","8","Equity - ELSS","18.0","15.4","20.7"
"38136","Groww ELSS Tax Saver Fund(IDCW)-Direct Plan","8","Equity - ELSS","15.1","16.0","11.1"
"19882","Edelweiss ELSS Tax saver Fund(IDCW)-Direct Plan","8","Equity - ELSS","18.3","16.7","15.2"
"7545","Edelweiss ELSS Tax saver Fund-Reg(G)","8","Equity - ELSS","16.4","16.7","15.6"
"956","Franklin India ELSS Tax Saver Fund(IDCW)","8","Equity - ELSS","18.0","15.4","20.6"
"38135","Groww ELSS Tax Saver Fund(G)-Direct Plan","8","Equity - ELSS","15.2","16.0","11.1"
"18132","Franklin India ELSS Tax Saver Fund(G)-Direct Plan","8","Equity - ELSS","18.9","15.4","16.2"
"38134","Groww ELSS Tax Saver Fund-Reg(IDCW)","8","Equity - ELSS","13.4","16.0","9.3"
"45744","Franklin India ELSS Tax Saver Fund(IDCW Payout)","8","Equity - ELSS","18.0","15.4","20.6"
"1329","HDFC ELSS Tax saver(G)","8","Equity - ELSS","21.1","13.6","23.1"
"1328","HDFC ELSS Tax saver(IDCW)","8","Equity - ELSS","21.1","13.6","22.3"
"38133","Groww ELSS Tax Saver Fund-Reg(G)","8","Equity - ELSS","13.4","16.0","9.3"
"18133","Franklin India ELSS Tax Saver Fund(IDCW)-Direct Plan","8","Equity - ELSS","18.9","15.4","16.1"
"18026","HDFC ELSS Tax saver(G)-Direct Plan","8","Equity - ELSS","21.8","13.6","15.5"
"35523","HDFC ELSS Tax saver(IDCW)-Direct Plan","8","Equity - ELSS","21.8","13.6","15.3"
"18706","HSBC ELSS Tax saver Fund(G)-Direct Plan","8","Equity - ELSS","20.7","19.9","15.5"
"15883","HDFC ELSS Tax saver(IDCW-Reinv)","8","Equity - ELSS","21.1","13.6","22.3"
"18705","HSBC ELSS Tax saver Fund(IDCW)-Direct Plan","8","Equity - ELSS","20.7","19.9","15.8"
"926","HSBC ELSS Tax saver Fund-Reg(IDCW)","8","Equity - ELSS","19.8","19.9","14.1"
"927","HSBC ELSS Tax saver Fund-Reg(G)","8","Equity - ELSS","19.8","19.9","14.2"
"18511","ICICI Pru ELSS Tax Saver Fund(G)-Direct Plan","8","Equity - ELSS","16.9","14.6","16.0"
"1694","ICICI Pru ELSS Tax Saver Fund(G)","8","Equity - ELSS","16.2","14.6","19.0"
"1461","HSBC Tax Saver Equity Fund(IDCW)","8","Equity - ELSS","18.5","19.6","12.6"
